Unit,Location,Year,Count
NR,UK,2018,2808080
NR,UK,2018,1490434
NR,UK,2018,927799
NR,UK,2018,1547607
NR,UK,2018,931065
NR,UK,2018,820874
NR,UK,2018,1397266
NR,UK,2018,2313390
NR,UK,2018,2199851
NR,UK,2018,1828762
NR,UK,2018,752671
NR,UK,2018,1344393
NR,UK,2018,1619877
NR,UK,2018,2908821
NR,UK,2018,2509078
NR,UK,2018,1859787
NR,UK,2018,1828948
NR,UK,2018,1173602
NR,UK,2018,2402934
NR,UK,2018,1924106
NR,UK,2018,1308866
NR,UK,2018,2090315
NR,UK,2018,2402507
NR,UK,2018,2892767
NR,UK,2018,1985074
NR,UK,2018,1840563
NR,UK,2018,2496022
NR,UK,2018,1329868
NR,UK,2018,564588
NR,UK,2018,1187825
NR,UK,2018,1963646
NR,UK,2018,1162876
NR,UK,2018,494624
NR,UK,2018,470743
NR,UK,2018,1988307
NR,UK,2018,1536415
NR,UK,2018,946837
NR,UK,2018,1875957
NR,AL,2019,813758
NR,AL,2019,1170142
NR,AL,2019,878527
NR,AL,2019,0
NR,AT,2019,293433
NR,AT,2019,1677542
NR,AT,2019,1897491
NR,AT,2019,560939
NR,AT,2019,1243052
NR,AT,2019,1482095
NR,AT,2019,555221
NR,AT,2019,754705
NR,AT,2019,394297
NR,BE,2019,1215290
NR,BE,2019,1860470
NR,BE,2019,875842
NR,BE,2019,1516283
NR,BE,2019,1146643
NR,BE,2019,1196995
NR,BE,2019,404270
NR,BE,2019,1346082
NR,BE,2019,1110068
NR,BE,2019,286685
NR,BE,2019,496891
NR,BG,2019,742304
NR,BG,2019,784168
NR,BG,2019,929035
NR,BG,2019,1032079
NR,BG,2019,2102205
NR,BG,2019,1410248
NR,CH,2019,1642580
NR,CH,2019,1877154
NR,CH,2019,1161105
NR,CH,2019,1520968
NR,CH,2019,1176321
NR,CH,2019,813056
NR,CH,2019,353343
NR,CY,2019,875899
NR,CZ,2019,1308632
NR,CZ,2019,1369332
NR,CZ,2019,1226805
NR,CZ,2019,1115685
NR,CZ,2019,1513693
NR,CZ,2019,1696941
NR,CZ,2019,1215413
NR,CZ,2019,1203299
NR,DE,2019,4143418
NR,DE,2019,2805129
NR,DE,2019,2264469
NR,DE,2019,1856517
NR,DE,2019,4686163
NR,DE,2019,1238528
NR,DE,2019,1109269
NR,DE,2019,1067482
NR,DE,2019,1770401
NR,DE,2019,1317124
NR,DE,2019,1887754
NR,DE,2019,3644826
NR,DE,2019,2511917
NR,DE,2019,682986
NR,DE,2019,1841179
NR,DE,2019,3998724
NR,DE,2019,1047262
NR,DE,2019,1219823
NR,DE,2019,1609675
NR,DE,2019,1596396
NR,DE,2019,2149805
NR,DE,2019,1710914
NR,DE,2019,2525333
NR,DE,2019,5202321
NR,DE,2019,4468904
NR,DE,2019,2623619
NR,DE,2019,2055310
NR,DE,2019,3582497
NR,DE,2019,1495885
NR,DE,2019,531007
NR,DE,2019,2057952
NR,DE,2019,990509
NR,DE,2019,1598199
NR,DE,2019,1436445
NR,DE,2019,1043293
NR,DE,2019,2208321
NR,DE,2019,2896712
NR,DE,2019,2143145
NR,DK,2019,1835562
NR,DK,2019,836738
NR,DK,2019,1223348
NR,DK,2019,1320678
NR,DK,2019,589755
NR,EE,2019,1324820
NR,EL,2019,3742235
NR,EL,2019,221098
NR,EL,2019,344027
NR,EL,2019,634930
NR,EL,2019,599723
NR,EL,2019,1873777
NR,EL,2019,267008
NR,EL,2019,333696
NR,EL,2019,718640
NR,EL,2019,203869
NR,EL,2019,655189
NR,EL,2019,555960
NR,EL,2019,574447
NR,ES,2019,2700441
NR,ES,2019,1022205
NR,ES,2019,581641
NR,ES,2019,2177880
NR,ES,2019,649946
NR,ES,2019,313571
NR,ES,2019,1320586
NR,ES,2019,6641649
NR,ES,2019,2407733
NR,ES,2019,2034877
NR,ES,2019,1065424
NR,ES,2019,7566431
NR,ES,2019,4974969
NR,ES,2019,1188220
NR,ES,2019,8427405
NR,ES,2019,1487663
NR,ES,2019,84829
NR,ES,2019,84689
NR,ES,2019,2206901
NR,FI,2019,1379749
NR,FI,2019,1671024
NR,FI,2019,1152719
NR,FI,2019,1284638
NR,FI,2019,29789
NR,FR,2019,12252917
NR,FR,2019,2569510
NR,FR,2019,1623815
NR,FR,2019,1177762
NR,FR,2019,1467715
NR,FR,2019,1853117
NR,FR,2019,4066719
NR,FR,2019,1929189
NR,FR,2019,1903646
NR,FR,2019,1317548
NR,FR,2019,2322213
NR,FR,2019,3800348
NR,FR,2019,3347004
NR,FR,2019,3458041
NR,FR,2019,728859
NR,FR,2019,1812353
NR,FR,2019,2847554
NR,FR,2019,3071427
NR,FR,2019,1370432
NR,FR,2019,6660101
NR,FR,2019,5065696
NR,FR,2019,342256
NR,FR,2019,0
NR,FR,2019,417161
NR,FR,2019,364413
NR,FR,2019,282107
NR,FR,2019,856547
NR,FR,2019,269186
NR,HR,2019,1374071
NR,HR,2019,2702175
NR,HU,2019,1752286
NR,HU,2019,1278874
NR,HU,2019,1058236
NR,HU,2019,989343
NR,HU,2019,879596
NR,HU,2019,1126360
NR,HU,2019,1450960
NR,HU,2019,1237101
NR,HU,2019,0
NR,IE,2019,867947
NR,IE,2019,1624381
NR,IE,2019,2411912
NR,IS,2019,356991
NR,IT,2019,4328565
NR,IT,2019,125653
NR,IT,2019,1532980
NR,IT,2019,10010833
NR,IT,2019,1300645
NR,IT,2019,303790
NR,IT,2019,5740291
NR,IT,2019,3975528
NR,IT,2019,558587
NR,IT,2019,1912021
NR,IT,2019,4908548
NR,IT,2019,1622257
NR,IT,2019,530313
NR,IT,2019,543721
NR,IT,2019,4884590
NR,IT,2019,1210414
NR,IT,2019,4459453
NR,IT,2019,3701343
NR,IT,2019,873744
NR,IT,2019,1520321
NR,IT,2019,5773076
NR,LI,2019,38378
NR,LT,2019,810538
NR,LT,2019,1983646
NR,LU,2019,613894
NR,LV,2019,1919968
NR,ME,2019,622182
NR,MK,2019,2076953
NR,MK,2019,179
NR,MT,2019,493559
NR,NL,2019,583990
NR,NL,2019,647672
NR,NL,2019,492167
NR,NL,2019,1156431
NR,NL,2019,2071972
NR,NL,2019,416546
NR,NL,2019,1306912
NR,NL,2019,2853359
NR,NL,2019,3709139
NR,NL,2019,383032
NR,NL,2019,2544806
NR,NL,2019,1116137
NR,NO,2019,1305122
NR,NO,2019,386951
NR,NO,2019,1005070
NR,NO,2019,780898
NR,NO,2019,901689
NR,NO,2019,462032
NR,NO,2019,486450
NR,PL,2019,3360545
NR,PL,2019,4488998
NR,PL,2019,3473172
NR,PL,2019,1675502
NR,PL,2019,1003310
NR,PL,2019,2865072
NR,PL,2019,946038
NR,PL,2019,2055433
NR,PL,2019,1404441
NR,PL,2019,2305077
NR,PL,2019,2453167
NR,PL,2019,1226243
NR,PL,2019,2097294
NR,PL,2019,2086135
NR,PL,2019,1152074
NR,PL,2019,3053104
NR,PL,2019,2327207
NR,PT,2019,3572583
NR,PT,2019,438864
NR,PT,2019,2216569
NR,PT,2019,2846332
NR,PT,2019,705478
NR,PT,2019,242846
NR,PT,2019,253945
NR,RO,2019,2552112
NR,RO,2019,2318272
NR,RO,2019,3198564
NR,RO,2019,2396171
NR,RO,2019,2929832
NR,RO,2019,2315173
NR,RO,2019,1926860
NR,RO,2019,1777474
NR,RS,2019,1691919
NR,RS,2019,1856911
NR,RS,2019,1916855
NR,RS,2019,1498079
NR,SE,2019,2344124
NR,SE,2019,1708813
NR,SE,2019,864630
NR,SE,2019,1521848
NR,SE,2019,2039166
NR,SE,2019,855220
NR,SE,2019,375733
NR,SE,2019,520651
NR,SI,2019,1094435
NR,SI,2019,986473
NR,SK,2019,659598
NR,SK,2019,1826145
NR,SK,2019,1339242
NR,SK,2019,1625436
NR,TR,2019,15067724
NR,TR,2019,1802315
NR,TR,2019,1767237
NR,TR,2019,4320519
NR,TR,2019,3093015
NR,TR,2019,3100666
NR,TR,2019,4089156
NR,TR,2019,3878979
NR,TR,2019,5503985
NR,TR,2019,2457522
NR,TR,2019,3137694
NR,TR,2019,4034593
NR,TR,2019,3289122
NR,TR,2019,1603688
NR,TR,2019,2461269
NR,TR,2019,1046711
NR,TR,2019,819468
NR,TR,2019,2822353
NR,TR,2019,2719113
NR,TR,2019,1086156
NR,TR,2019,1124898
NR,TR,2019,1762077
NR,TR,2019,2167642
NR,TR,2019,2795617
NR,TR,2019,3768205
NR,TR,2019,2284158
NR,UK,2019,1201543
NR,UK,2019,1455437
NR,UK,2019,498083
NR,UK,2019,2822003
NR,UK,2019,1495318
NR,UK,2019,931347
NR,UK,2019,1553324
NR,UK,2019,932645
NR,UK,2019,824054
NR,UK,2019,1404971
NR,UK,2019,2324560
NR,UK,2019,2210381
NR,UK,2019,1843764
NR,UK,2019,756920
NR,UK,2019,1352539
NR,UK,2019,1626956
NR,UK,2019,2928377
NR,UK,2019,2521676
NR,UK,2019,1871847
NR,UK,2019,1841887
NR,UK,2019,1190513
NR,UK,2019,2430890
NR,UK,2019,1940638
NR,UK,2019,1316772
NR,UK,2019,2103443
NR,UK,2019,2417428
NR,UK,2019,2909838
NR,UK,2019,1993050
NR,UK,2019,1854717
NR,UK,2019,2516568
NR,UK,2019,1336003
NR,UK,2019,568612
NR,UK,2019,1195198
NR,UK,2019,1968383
NR,UK,2019,1168000
NR,UK,2019,495365
NR,UK,2019,470990
NR,UK,2019,1998699
NR,UK,2019,1541998
NR,UK,2019,947186
NR,UK,2019,
NR,AL,2020,804689
NR,AL,2020,1176240
NR,AL,2020,865026
NR,AL,2020,
NR,AT,2020,294436
NR,AT,2020,1684287
NR,AT,2020,1911191
NR,AT,2020,561293
NR,AT,2020,1246395
NR,AT,2020,1490279
NR,AT,2020,558410
NR,AT,2020,757634
NR,AT,2020,397139
NR,BE,2020,1223364
NR,BE,2020,1873095
NR,BE,2020,880602
NR,BE,2020,1526486
NR,BE,2020,1156470
NR,BE,2020,1202352
NR,BE,2020,406794
NR,BE,2020,1350295
NR,BE,2020,1113943
NR,BE,2020,289606
NR,BE,2020,499433
NR,BG,2020,728157
NR,BG,2020,773450
NR,BG,2020,924870
NR,BG,2020,1024115
NR,BG,2020,2094260
NR,BG,2020,1406630
NR,CH,2020,1654751
NR,CH,2020,1886584
NR,CH,2020,1171157
NR,CH,2020,1539275
NR,CH,2020,1183813
NR,CH,2020,818962
NR,CH,2020,351491
NR,CY,2020,888005
NR,CZ,2020,1324277
NR,CZ,2020,1385141
NR,CZ,2020,1233982
NR,CZ,2020,1115629
NR,CZ,2020,1517999
NR,CZ,2020,1701802
NR,CZ,2020,1214570
NR,CZ,2020,1200539
NR,DE,2020,4154223
NR,DE,2020,2810854
NR,DE,2020,2271351
NR,DE,2020,1863966
NR,DE,2020,4710865
NR,DE,2020,1244169
NR,DE,2020,1112102
NR,DE,2020,1065371
NR,DE,2020,1775169
NR,DE,2020,1317619
NR,DE,2020,1899442
NR,DE,2020,3669491
NR,DE,2020,2521893
NR,DE,2020,681202
NR,DE,2020,1847253
NR,DE,2020,4019961
NR,DE,2020,1048646
NR,DE,2020,1219473
NR,DE,2020,1608138
NR,DE,2020,1594929
NR,DE,2020,2148238
NR,DE,2020,1716448
NR,DE,2020,2533993
NR,DE,2020,5207457
NR,DE,2020,4478847
NR,DE,2020,2624625
NR,DE,2020,2055724
NR,DE,2020,3580568
NR,DE,2020,1498223
NR,DE,2020,533113
NR,DE,2020,2062567
NR,DE,2020,986887
NR,DE,2020,1596566
NR,DE,2020,1426380
NR,DE,2020,1049025
NR,DE,2020,2194782
NR,DE,2020,2903773
NR,DE,2020,2133378
NR,DK,2020,1846023
NR,DK,2020,837359
NR,DK,2020,1223105
NR,DK,2020,1326340
NR,DK,2020,589936
NR,EE,2020,1328976
NR,EL,2020,3738901
NR,EL,2020,229516
NR,EL,2020,347512
NR,EL,2020,636504
NR,EL,2020,598613
NR,EL,2020,1872102
NR,EL,2020,264670
NR,EL,2020,333265
NR,EL,2020,715115
NR,EL,2020,203149
NR,EL,2020,651065
NR,EL,2020,556002
NR,EL,2020,572151
NR,ES,2020,2702592
NR,ES,2020,1018899
NR,ES,2020,582388
NR,ES,2020,2189138
NR,ES,2020,656509
NR,ES,2020,315931
NR,ES,2020,1330333
NR,ES,2020,6747068
NR,ES,2020,2401307
NR,ES,2020,2045554
NR,ES,2020,1061979
NR,ES,2020,7652348
NR,ES,2020,5029341
NR,ES,2020,1210725
NR,ES,2020,8478083
NR,ES,2020,1504869
NR,ES,2020,84085
NR,ES,2020,84473
NR,ES,2020,2236992
NR,FI,2020,1378652
NR,FI,2020,1689725
NR,FI,2020,1148794
NR,FI,2020,1278237
NR,FI,2020,29884
NR,FR,2020,12291557
NR,FR,2020,2565726
NR,FR,2020,1618321
NR,FR,2020,1176196
NR,FR,2020,1463606
NR,FR,2020,1849826
NR,FR,2020,4061166
NR,FR,2020,1926629
NR,FR,2020,1908494
NR,FR,2020,1311830
NR,FR,2020,2315678
NR,FR,2020,3818421
NR,FR,2020,3358524
NR,FR,2020,3478538
NR,FR,2020,726253
NR,FR,2020,1813633
NR,FR,2020,2864782
NR,FR,2020,3087068
NR,FR,2020,1371820
NR,FR,2020,6692326
NR,FR,2020,5077582
NR,FR,2020,345867
NR,FR,2020,0
NR,FR,2020,412682
NR,FR,2020,359821
NR,FR,2020,288086
NR,FR,2020,856858
NR,FR,2020,278926
NR,HR,2020,1373802
NR,HR,2020,2684363
NR,HU,2020,1750216
NR,HU,2020,1297102
NR,HU,2020,1060755
NR,HU,2020,994549
NR,HU,2020,874573
NR,HU,2020,1118577
NR,HU,2020,1442660
NR,HU,2020,1231094
NR,HU,2020,0
NR,IE,2020,877832
NR,IE,2020,1641057
NR,IE,2020,2445551
NR,IS,2020,364134
NR,IT,2020,4311217
NR,IT,2020,125034
NR,IT,2020,1524826
NR,IT,2020,10027602
NR,IT,2020,1293941
NR,IT,2020,300516
NR,IT,2020,5712143
NR,IT,2020,3953305
NR,IT,2020,553254
NR,IT,2020,1894110
NR,IT,2020,4875290
NR,IT,2020,1611621
NR,IT,2020,532644
NR,IT,2020,545425
NR,IT,2020,4879133
NR,IT,2020,1206216
NR,IT,2020,4464119
NR,IT,2020,3692555
NR,IT,2020,870165
NR,IT,2020,1512672
NR,IT,2020,5755700
NR,LI,2020,38747
NR,LT,2020,820511
NR,LT,2020,1973579
NR,LU,2020,626108
NR,LV,2020,1907675
NR,ME,2020,621873
NR,MK,2020,2076087
NR,MK,2020,168
NR,MT,2020,514564
NR,NL,2020,585866
NR,NL,2020,649957
NR,NL,2020,493682
NR,NL,2020,1162406
NR,NL,2020,2085952
NR,NL,2020,423021
NR,NL,2020,1319231
NR,NL,2020,2879527
NR,NL,2020,3744299
NR,NL,2020,383488
NR,NL,2020,2562955
NR,NL,2020,1117201
NR,NO,2020,1326682
NR,NO,2020,387285
NR,NO,2020,1011472
NR,NO,2020,787123
NR,NO,2020,905335
NR,NO,2020,465136
NR,NO,2020,484547
NR,PL,2020,3371956
NR,PL,2020,4475460
NR,PL,2020,3479525
NR,PL,2020,1671605
NR,PL,2020,1001411
NR,PL,2020,2864809
NR,PL,2020,942233
NR,PL,2020,2050976
NR,PL,2020,1399038
NR,PL,2020,2316135
NR,PL,2020,2442685
NR,PL,2020,1218743
NR,PL,2020,2088292
NR,PL,2020,2084447
NR,PL,2020,1149389
NR,PL,2020,3082399
NR,PL,2020,2319035
NR,PT,2020,3575338
NR,PT,2020,438406
NR,PT,2020,2217285
NR,PT,2020,2863272
NR,PT,2020,704558
NR,PT,2020,242796
NR,PT,2020,254254
NR,RO,2020,2547429
NR,RO,2020,2314826
NR,RO,2020,3184215
NR,RO,2020,2377101
NR,RO,2020,2901376
NR,RO,2020,2322002
NR,RO,2020,1910409
NR,RO,2020,1771480
NR,RS,2020,1696192
NR,RS,2020,1847274
NR,RS,2020,1900429
NR,RS,2020,1482810
NR,SE,2020,2377081
NR,SE,2020,1727398
NR,SE,2020,870200
NR,SE,2020,1537433
NR,SE,2020,2059729
NR,SE,2020,857762
NR,SE,2020,376157
NR,SE,2020,521829
NR,SI,2020,1100012
NR,SI,2020,995849
NR,SK,2020,669592
NR,SK,2020,1823792
NR,SK,2020,1336785
NR,SK,2020,1627704
NR,TR,2020,15519267
NR,TR,2020,1831151
NR,TR,2020,1770777
NR,TR,2020,4367251
NR,TR,2020,3131322
NR,TR,2020,3119860
NR,TR,2020,4163022
NR,TR,2020,3961953
NR,TR,2020,5639076
NR,TR,2020,2485653
NR,TR,2020,3227410
NR,TR,2020,4078365
NR,TR,2020,3321755
NR,TR,2020,1608193
NR,TR,2020,2467565
NR,TR,2020,1042760
NR,TR,2020,793437
NR,TR,2020,2829953
NR,TR,2020,2690180
NR,TR,2020,1081652
NR,TR,2020,1118370
NR,TR,2020,1755735
NR,TR,2020,2174672
NR,TR,2020,2838319
NR,TR,2020,3829967
NR,TR,2020,2307332
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
NR,UK,2020,
