Country,Year,ModalSplit_VehicleType,ModalSplit_ModalSplitKm,ModalTransportToGDP_GDP,RailwayLength_RailwayLengthKm,RailwayTransport_RailwayTransportKm,AirTransport_AirTransportKm,MotorwayNetwork_Unit,MotorwayNetwork_MotorwayLengthKm,RailwayNetwork_RailwayLengthKm,RoadTrafficDeaths_TypeOfRoad,RoadTrafficDeaths_Unit,RoadTrafficDeaths_RoadTrafficDeaths,MotorwayLength_TypeOfRoad,MotorwayLength_LengthOfMotorways
PT,2016,BUS_TOT,7.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,MWAY,RT,0.4,RD_EUR,2241.0
PT,2016,BUS_TOT,7.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_RUR,NR,223.0,MWAY,3065.0
PT,2016,BUS_TOT,7.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_RUR,NR,223.0,RD_EUR,2241.0
PT,2016,BUS_TOT,7.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_RUR,RT,2.2,MWAY,3065.0
PT,2016,BUS_TOT,7.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_RUR,RT,2.2,RD_EUR,2241.0
PT,2016,BUS_TOT,7.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_URB,NR,302.0,MWAY,3065.0
PT,2016,BUS_TOT,7.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_URB,NR,302.0,RD_EUR,2241.0
PT,2016,BUS_TOT,7.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_URB,RT,2.9,MWAY,3065.0
PT,2016,BUS_TOT,7.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_URB,RT,2.9,RD_EUR,2241.0
PT,2016,BUS_TOT,7.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,TOTAL,NR,563.0,MWAY,3065.0
PT,2016,BUS_TOT,7.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,TOTAL,NR,563.0,RD_EUR,2241.0
PT,2016,BUS_TOT,7.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,TOTAL,RT,5.5,MWAY,3065.0
PT,2016,BUS_TOT,7.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,TOTAL,RT,5.5,RD_EUR,2241.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,MWAY,NR,38.0,MWAY,3065.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,MWAY,NR,38.0,RD_EUR,2241.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,MWAY,RT,0.4,MWAY,3065.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,MWAY,RT,0.4,RD_EUR,2241.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_RUR,NR,223.0,MWAY,3065.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_RUR,NR,223.0,RD_EUR,2241.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_RUR,RT,2.2,MWAY,3065.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_RUR,RT,2.2,RD_EUR,2241.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_URB,NR,302.0,MWAY,3065.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_URB,NR,302.0,RD_EUR,2241.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_URB,RT,2.9,MWAY,3065.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_URB,RT,2.9,RD_EUR,2241.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,TOTAL,NR,563.0,MWAY,3065.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,TOTAL,NR,563.0,RD_EUR,2241.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,TOTAL,RT,5.5,MWAY,3065.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,TOTAL,RT,5.5,RD_EUR,2241.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,MWAY,NR,38.0,MWAY,3065.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,MWAY,NR,38.0,RD_EUR,2241.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,MWAY,RT,0.4,MWAY,3065.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,MWAY,RT,0.4,RD_EUR,2241.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_RUR,NR,223.0,MWAY,3065.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_RUR,NR,223.0,RD_EUR,2241.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_RUR,RT,2.2,MWAY,3065.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_RUR,RT,2.2,RD_EUR,2241.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_URB,NR,302.0,MWAY,3065.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_URB,NR,302.0,RD_EUR,2241.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_URB,RT,2.9,MWAY,3065.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_URB,RT,2.9,RD_EUR,2241.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,TOTAL,NR,563.0,MWAY,3065.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,TOTAL,NR,563.0,RD_EUR,2241.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,TOTAL,RT,5.5,MWAY,3065.0
PT,2016,CAR,88.4,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,TOTAL,RT,5.5,RD_EUR,2241.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,MWAY,NR,38.0,MWAY,3065.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,MWAY,NR,38.0,RD_EUR,2241.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,MWAY,RT,0.4,MWAY,3065.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,MWAY,RT,0.4,RD_EUR,2241.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_RUR,NR,223.0,MWAY,3065.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_RUR,NR,223.0,RD_EUR,2241.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_RUR,RT,2.2,MWAY,3065.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_RUR,RT,2.2,RD_EUR,2241.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_URB,NR,302.0,MWAY,3065.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_URB,NR,302.0,RD_EUR,2241.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_URB,RT,2.9,MWAY,3065.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_URB,RT,2.9,RD_EUR,2241.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,TOTAL,NR,563.0,MWAY,3065.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,TOTAL,NR,563.0,RD_EUR,2241.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,TOTAL,RT,5.5,MWAY,3065.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,TOTAL,RT,5.5,RD_EUR,2241.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,MWAY,NR,38.0,MWAY,3065.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,MWAY,NR,38.0,RD_EUR,2241.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,MWAY,RT,0.4,MWAY,3065.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,MWAY,RT,0.4,RD_EUR,2241.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_RUR,NR,223.0,MWAY,3065.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_RUR,NR,223.0,RD_EUR,2241.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_RUR,RT,2.2,MWAY,3065.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_RUR,RT,2.2,RD_EUR,2241.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_URB,NR,302.0,MWAY,3065.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_URB,NR,302.0,RD_EUR,2241.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_URB,RT,2.9,MWAY,3065.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_URB,RT,2.9,RD_EUR,2241.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,TOTAL,NR,563.0,MWAY,3065.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,TOTAL,NR,563.0,RD_EUR,2241.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,TOTAL,RT,5.5,MWAY,3065.0
PT,2016,TRN,4.2,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,TOTAL,RT,5.5,RD_EUR,2241.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,MWAY,NR,38.0,MWAY,3065.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,MWAY,NR,38.0,RD_EUR,2241.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,MWAY,RT,0.4,MWAY,3065.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,MWAY,RT,0.4,RD_EUR,2241.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_RUR,NR,223.0,MWAY,3065.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_RUR,NR,223.0,RD_EUR,2241.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_RUR,RT,2.2,MWAY,3065.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_RUR,RT,2.2,RD_EUR,2241.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_URB,NR,302.0,MWAY,3065.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_URB,NR,302.0,RD_EUR,2241.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_URB,RT,2.9,MWAY,3065.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,RD_URB,RT,2.9,RD_EUR,2241.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,TOTAL,NR,563.0,MWAY,3065.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,TOTAL,NR,563.0,RD_EUR,2241.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,TOTAL,RT,5.5,MWAY,3065.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM,0.0,2748.0,TOTAL,RT,5.5,RD_EUR,2241.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,MWAY,NR,38.0,MWAY,3065.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,MWAY,NR,38.0,RD_EUR,2241.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,MWAY,RT,0.4,MWAY,3065.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,MWAY,RT,0.4,RD_EUR,2241.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_RUR,NR,223.0,MWAY,3065.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_RUR,NR,223.0,RD_EUR,2241.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_RUR,RT,2.2,MWAY,3065.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_RUR,RT,2.2,RD_EUR,2241.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_URB,NR,302.0,MWAY,3065.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_URB,NR,302.0,RD_EUR,2241.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_URB,RT,2.9,MWAY,3065.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,RD_URB,RT,2.9,RD_EUR,2241.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,TOTAL,NR,563.0,MWAY,3065.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,TOTAL,NR,563.0,RD_EUR,2241.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,TOTAL,RT,5.5,MWAY,3065.0
PT,2016,TRN_BUS_TOT_AVD,11.6,111.4,2546.0,4266.0,40930044.0,KM_TKM2,0.0,2748.0,TOTAL,RT,5.5,RD_EUR,2241.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,MWAY,NR,51.0,MWAY,3065.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,MWAY,NR,51.0,RD_EUR,2241.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,MWAY,RT,0.5,MWAY,3065.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,MWAY,RT,0.5,RD_EUR,2241.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_RUR,NR,223.0,MWAY,3065.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_RUR,NR,223.0,RD_EUR,2241.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_RUR,RT,2.2,MWAY,3065.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_RUR,RT,2.2,RD_EUR,2241.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_URB,NR,328.0,MWAY,3065.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_URB,NR,328.0,RD_EUR,2241.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_URB,RT,3.2,MWAY,3065.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_URB,RT,3.2,RD_EUR,2241.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,TOTAL,NR,602.0,MWAY,3065.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,TOTAL,NR,602.0,RD_EUR,2241.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,TOTAL,RT,5.8,MWAY,3065.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,TOTAL,RT,5.8,RD_EUR,2241.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,MWAY,NR,51.0,MWAY,3065.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,MWAY,NR,51.0,RD_EUR,2241.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,MWAY,RT,0.5,MWAY,3065.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,MWAY,RT,0.5,RD_EUR,2241.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,RD_RUR,NR,223.0,MWAY,3065.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,RD_RUR,NR,223.0,RD_EUR,2241.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,RD_RUR,RT,2.2,MWAY,3065.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,RD_RUR,RT,2.2,RD_EUR,2241.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,RD_URB,NR,328.0,MWAY,3065.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,RD_URB,NR,328.0,RD_EUR,2241.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,RD_URB,RT,3.2,MWAY,3065.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,RD_URB,RT,3.2,RD_EUR,2241.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,TOTAL,NR,602.0,MWAY,3065.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,TOTAL,NR,602.0,RD_EUR,2241.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,TOTAL,RT,5.8,MWAY,3065.0
PT,2017,BUS_TOT,7.1,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,TOTAL,RT,5.8,RD_EUR,2241.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,MWAY,NR,51.0,MWAY,3065.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,MWAY,NR,51.0,RD_EUR,2241.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,MWAY,RT,0.5,MWAY,3065.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,MWAY,RT,0.5,RD_EUR,2241.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_RUR,NR,223.0,MWAY,3065.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_RUR,NR,223.0,RD_EUR,2241.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_RUR,RT,2.2,MWAY,3065.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_RUR,RT,2.2,RD_EUR,2241.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_URB,NR,328.0,MWAY,3065.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_URB,NR,328.0,RD_EUR,2241.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_URB,RT,3.2,MWAY,3065.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_URB,RT,3.2,RD_EUR,2241.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,TOTAL,NR,602.0,MWAY,3065.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,TOTAL,NR,602.0,RD_EUR,2241.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,TOTAL,RT,5.8,MWAY,3065.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,TOTAL,RT,5.8,RD_EUR,2241.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,MWAY,NR,51.0,MWAY,3065.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,MWAY,NR,51.0,RD_EUR,2241.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,MWAY,RT,0.5,MWAY,3065.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,MWAY,RT,0.5,RD_EUR,2241.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,RD_RUR,NR,223.0,MWAY,3065.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,RD_RUR,NR,223.0,RD_EUR,2241.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,RD_RUR,RT,2.2,MWAY,3065.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,RD_RUR,RT,2.2,RD_EUR,2241.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,RD_URB,NR,328.0,MWAY,3065.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,RD_URB,NR,328.0,RD_EUR,2241.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,RD_URB,RT,3.2,MWAY,3065.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,RD_URB,RT,3.2,RD_EUR,2241.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,TOTAL,NR,602.0,MWAY,3065.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,TOTAL,NR,602.0,RD_EUR,2241.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,TOTAL,RT,5.8,MWAY,3065.0
PT,2017,CAR,88.5,109.5,2545.96,4516.0,47673056.0,KM_TKM2,0.0,2748.0,TOTAL,RT,5.8,RD_EUR,2241.0
PT,2017,TRN,4.3,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,MWAY,NR,51.0,MWAY,3065.0
PT,2017,TRN,4.3,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,MWAY,NR,51.0,RD_EUR,2241.0
PT,2017,TRN,4.3,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,MWAY,RT,0.5,MWAY,3065.0
PT,2017,TRN,4.3,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,MWAY,RT,0.5,RD_EUR,2241.0
PT,2017,TRN,4.3,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_RUR,NR,223.0,MWAY,3065.0
PT,2017,TRN,4.3,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_RUR,NR,223.0,RD_EUR,2241.0
PT,2017,TRN,4.3,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_RUR,RT,2.2,MWAY,3065.0
PT,2017,TRN,4.3,109.5,2545.96,4516.0,47673056.0,KM,0.0,2748.0,RD_RUR,RT,2.2,RD_EUR,2241.0
